临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
,沪A05218D,0,东高路张杨北路,17:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:22,142分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,21:20,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,4,4,134.5,12/32
,沪A09172D,1,康恩路康浦路,17:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:32,152分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:31,19:20,SHMAAS,,,,,17:00,计划发车,A,终点ETA确认/一致估算,是,4,4,138.5,19/32
,沪A02891D,0,东高路张杨北路,17:15,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:45,150分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:01,19:40,SHMAAS,,,,,17:15,计划发车,A,终点ETA确认/一致估算,是,2,2,147.0,28/32
,沪A67672D,1,康恩路康浦路,17:20,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:45,145分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:51,19:31,SHMAAS,,,,,17:20,计划发车,A,终点ETA确认/一致估算,是,4,4,135.0,13/32
,沪A51682D,0,东高路张杨北路,17:30,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:59,149分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:01,21:20,SHMAAS,,,,,17:30,计划发车,A,终点ETA确认/一致估算,是,4,4,133.2,7/32
,沪A37823D,1,康恩路康浦路,17:40,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,19:54,134分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,19:50,SHMAAS,,,,,17:40,计划发车,A,终点ETA确认/一致估算,是,4,4,133.5,9/32
,沪A66883D,0,东高路张杨北路,17:45,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:16,151分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:10,SHMAAS,,,,,17:45,计划发车,A,终点ETA确认/一致估算,是,5,5,147.4,29/32
,沪A55102D,1,康恩路康浦路,18:00,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:15,135分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:40,20:10,SHMAAS,,,,,18:00,计划发车,A,终点ETA确认/一致估算,是,4,4,132.8,5/32
,沪A70597D,0,东高路张杨北路,18:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:01,17:50,SHMAAS,,,,,18:00,计划发车,D,证据不足,否,4,0,,—/32
,沪A15790A,1,康恩路康浦路,18:10,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,20:16,127分钟,,,19:20采样：该车到重点站锦绣路罗山路 ETA 1分钟；叠加该车自身同类时段从该站到终点历史中位数55分钟，约±6分钟,6,07:01,19:20,SHMAAS,,,,,18:10,计划发车,B,同车重点站剩余时间,是,4,4,131.8,4/32
,沪A66373D,0,东高路张杨北路,18:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:30,130分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,21:20,SHMAAS,,,,,18:20,计划发车,A,终点ETA确认/一致估算,是,4,4,128.0,2/32
,沪A67712D,1,康恩路康浦路,18:25,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:41,136分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:31,SHMAAS,,,,,18:25,计划发车,A,终点ETA确认/一致估算,是,3,3,141.7,27/32
,沪A62880D,0,东高路张杨北路,18:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:59,139分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,20:51,SHMAAS,,,,,18:40,计划发车,A,终点ETA确认/一致估算,是,4,4,141.0,25/32
,沪A68375D,1,康恩路康浦路,18:50,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,20:59,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,20:51,SHMAAS,,,,,18:50,计划发车,A,终点ETA确认/一致估算,是,3,3,137.3,18/32
,沪A73927D,0,东高路张杨北路,19:00,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:09,129分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:33,21:01,SHMAAS,,,,,19:00,计划发车,A,终点ETA确认/一致估算,是,4,4,138.8,20/32
,沪A62981D,0,东高路张杨北路,19:10,康恩路康浦路,疑似区间车,原方向在全程43%处后消失；随后反向物理轨迹由seq29推进至seq64，推进35站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:40,21:20,SHMAAS,物理seq28（站名待映射）,20:02,20:11,折返点按重建物理位置seq28映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±9分钟；反向位置锦绣路花木路 ETA 0分钟参与校验,19:10,计划发车,D,待确认,否,4,3,139.3,22/32
,沪A68261D,1,康恩路康浦路,19:15,东高路张杨北路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:21,126分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:01,21:10,SHMAAS,,,,,19:15,计划发车,A,终点ETA确认/一致估算,是,4,4,135.2,14/32
,沪A36993D,0,东高路张杨北路,19:20,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:30,130分钟,,,SHMAAS多次终点ETA一致估算，约±4分钟,4,07:01,21:20,SHMAAS,,,,,19:20,计划发车,A,终点ETA确认/一致估算,是,4,4,136.0,15/32
,沪A37267D,1,康恩路康浦路,19:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:43,134分钟,,,20:51采样：该车到重点站云山路碧云路 ETA 5分钟；叠加该车自身同类时段从该站到终点历史中位数48分钟，约±5分钟,5,15:41,20:51,SHMAAS,,,,,19:30,计划发车,B,同车重点站剩余时间,是,2,2,140.5,23/32
,沪A62217D,0,东高路张杨北路,19:30,康恩路康浦路,疑似区间车,原方向在全程44%处后消失；随后反向物理轨迹由seq28推进至seq55，推进27站，达到≥2站确认条件,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,07:20,21:20,SHMAAS,丁香路锦绣路,20:26,20:28,折返点按重建物理位置seq29映射；到达按末次同向ETA估算；折返发车结合首次反向物理观测取区间中点，约±3分钟；反向位置物理seq28（站名待映射） ETA 0分钟参与校验,19:30,计划发车,D,待确认,否,4,3,131.0,3/32
,沪A02316D,1,康恩路康浦路,19:40,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,21:41,121分钟,,,21:20采样：该车到重点站东波路莱阳路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数16分钟，约±5分钟,5,06:21,21:20,SHMAAS,,,,,19:40,计划发车,B,同车重点站剩余时间,是,4,4,132.8,5/32
,沪A72873D,0,东高路张杨北路,19:40,康恩路康浦路,全程车,已取得可靠同向线路终点ETA，按全程车保护,21:48,128分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,07:20,21:20,SHMAAS,,,,,19:40,计划发车,A,终点ETA确认/一致估算,是,4,4,140.5,23/32
,沪A52272D,0,东高路张杨北路,20:00,康恩路康浦路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:04,124分钟,,,21:20采样：该车到重点站沪南路御桥路 ETA 6分钟；叠加该车自身同类时段从该站到终点历史中位数37分钟，约±5分钟,5,19:31,21:20,SHMAAS,,,,,20:00,计划发车,B,同车重点站剩余时间,是,1,1,124.0,1/32
,沪A05218D,1,康恩路康浦路,20:05,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:06,122分钟,,,21:20采样：该车到重点站云山路碧云路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数46分钟，约±5分钟,5,06:40,21:20,SHMAAS,,,,,20:05,计划发车,B,同车重点站剩余时间,是,4,4,134.5,12/32
,沪A51682D,1,康恩路康浦路,20:30,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:24,115分钟,,,21:20采样：该车到重点站锦绣路花木路 ETA 3分钟；叠加该车自身同类时段从该站到终点历史中位数61分钟，约±5分钟,5,07:01,21:20,SHMAAS,,,,,20:30,计划发车,B,同车重点站剩余时间,是,4,4,133.2,7/32
,沪A66373D,1,康恩路康浦路,20:55,东高路张杨北路,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,22:54,120分钟,,,21:20采样：该车到重点站康沈路秀康路 ETA 0分钟；叠加该车自身同类时段从该站到终点历史中位数94分钟，约±5分钟,5,07:20,21:20,SHMAAS,,,,,20:55,计划发车,B,同车重点站剩余时间,是,4,4,128.0,2/32
