线路,临时车辆编号,车牌号,方向,始发站,发车时间,终点站,班次类型,班次类型判定依据,到达时间,全程时间,车速（km/h）,当日平均车速（km/h）,到达时间说明,到达误差估计（分钟）,本车首次观测,本车末次观测,数据源,区间站,区间站到达时间,区间站折返发车时间,区间时间说明,计划发车时间,发车时间依据,到达置信度,到达估算方法,参与车速排名,当日实际运营次数,当日计入排名班次,当日平均全程时间（分钟）,当日车速排名
浦东78路,,沪A52736D,1,锦带路迎春路（浦东新区办公中心）,11:25,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,12:41,76分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,13:20,SHMAAS,,,,,11:25,计划发车,A,终点ETA确认/一致估算,是,4,4,84.5,2/18
浦东78路,,沪A66391D,0,港城路地铁站,11:35,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:02,87分钟,,,SHMAAS终点ETA近站估算，约±5分钟,5,06:00,13:20,SHMAAS,,,,,11:35,计划发车,A,终点ETA确认/一致估算,是,4,4,88.0,5/18
浦东78路,,沪A58633D,1,锦带路迎春路（浦东新区办公中心）,11:50,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:11,81分钟,,,SHMAAS终点近站ETA直接确认，约±2分钟,2,06:00,13:20,SHMAAS,,,,,11:50,计划发车,A,终点ETA确认/一致估算,是,5,5,92.6,11/18
浦东78路,,沪A56630D,0,港城路地铁站,12:00,锦带路迎春路（浦东新区办公中心）,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:23,83分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:30,13:20,SHMAAS,,,,,12:00,计划发车,A,终点ETA确认/一致估算,是,5,4,81.5,1/18
浦东78路,,沪A55207D,1,锦带路迎春路（浦东新区办公中心）,12:15,港城路地铁站,全程车,已取得可靠同向线路终点ETA，按全程车保护,13:34,79分钟,,,SHMAAS多次终点ETA一致估算，约±3分钟,3,06:00,13:20,SHMAAS,,,,,12:15,计划发车,A,终点ETA确认/一致估算,是,5,5,88.8,7/18
浦东78路,,沪A36809D,0,港城路地铁站,12:25,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,13:52,87分钟,,,SHMAAS末次终点ETA推算：13:10采样，终点ETA 42分钟,,06:30,13:20,SHMAAS,,,,,12:25,计划发车,C,末次终点ETA兜底,是,5,5,89.4,8/18
浦东78路,,沪A35616D,1,锦带路迎春路（浦东新区办公中心）,12:40,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:07,87分钟,,,SHMAAS末次终点ETA推算：13:20采样，终点ETA 47分钟,,06:30,13:20,SHMAAS,,,,,12:40,计划发车,D,末次终点ETA兜底（误差可能>15分钟）,否,4,3,96.0,14/18
浦东78路,,沪A56123D,0,港城路地铁站,12:50,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:14,85分钟,,,13:20采样：该车到重点站巨峰路成园路 ETA 11分钟；叠加该车自身同类时段从该站到终点历史中位数43分钟，约±8分钟,8,07:00,13:20,SHMAAS,,,,,12:50,计划发车,B,同车重点站剩余时间,是,4,4,85.5,3/18
浦东78路,,沪A57022D,1,锦带路迎春路（浦东新区办公中心）,13:05,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:31,86分钟,,,13:20采样：该车到重点站金杨路枣庄路 ETA 4分钟；叠加该车自身同类时段从该站到终点历史中位数67分钟，约±7分钟,7,07:00,13:20,SHMAAS,,,,,13:05,计划发车,B,同车重点站剩余时间,是,4,4,98.8,17/18
浦东78路,,沪A52736D,0,港城路地铁站,13:15,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:35,81分钟,,,13:20采样：该车到重点站金高路俱进路 ETA 27分钟；叠加该车自身同类时段从该站到终点历史中位数48分钟，约±5分钟,5,06:00,13:20,SHMAAS,,,,,13:15,计划发车,B,同车重点站剩余时间,是,4,4,84.5,2/18
浦东78路,,沪A66391D,1,锦带路迎春路（浦东新区办公中心）,13:30,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,14:48,78分钟,,,按该车自身同方向、同类时段历史全程时间中位数78分钟估算，约±5分钟,5,06:00,13:20,SHMAAS,,,,,13:30,计划发车,B,同车历史全程时间,是,4,4,88.0,5/18
浦东78路,,沪A58633D,0,港城路地铁站,13:40,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:14,94分钟,,,按该车自身同方向、同类时段历史全程时间中位数94分钟估算，约±14分钟,14,06:00,13:20,SHMAAS,,,,,13:40,计划发车,C,同车历史全程时间,是,5,5,92.6,11/18
浦东78路,,沪A56630D,1,锦带路迎春路（浦东新区办公中心）,13:55,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,待确认,待确认,,,尚无满足±5分钟标准的终点ETA,,06:30,13:20,SHMAAS,,,,,13:55,计划发车,D,证据不足,否,5,4,81.5,1/18
浦东78路,,沪A55207D,0,港城路地铁站,14:00,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:26,86分钟,,,按该车自身同方向、同类时段历史全程时间中位数86分钟估算，约±11分钟,11,06:00,13:20,SHMAAS,,,,,14:00,计划发车,C,同车历史全程时间,是,5,5,88.8,7/18
浦东78路,,沪A35172D,0,港城路地铁站,14:20,锦带路迎春路（浦东新区办公中心）,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:45,85分钟,,,按该车自身同方向、同类时段历史全程时间中位数85分钟估算，约±12分钟,12,06:00,13:20,SHMAAS,,,,,14:20,计划发车,C,同车历史全程时间,是,3,3,94.0,12/18
浦东78路,,沪A36809D,1,锦带路迎春路（浦东新区办公中心）,14:20,港城路地铁站,全程车,未形成反向≥2站物理推进证据或可靠时空矛盾,15:54,94分钟,,,按该车自身同方向、同类时段历史全程时间中位数94分钟估算，约±14分钟,14,06:30,13:20,SHMAAS,,,,,14:20,计划发车,C,同车历史全程时间,是,5,5,89.4,8/18
